,title,editor,id_order,year_month,order_total_paid,product_name
15961,Clash of Clans,Supercell,119319053,2020-05,10.99,special offer
15962,Clash of Clans,Supercell,100208917,2020-05,3.49,offre speciale
15963,Clash of Clans,Supercell,100208918,2020-05,2.29,offre speciale
15964,Clash of Clans,Supercell,100208916,2020-05,10.99,special offer
15965,Clash of Clans,Supercell,97504299,2020-05,10.99,special offer
15966,Clash of Clans,Supercell,97741430,2020-05,3.49,offre speciale
15967,Clash of Clans,Supercell,98326287,2020-05,10.99,pack ouvrier
15968,Clash of Clans,Supercell,100208915,2020-05,5.49,special offer
15969,Clash of Clans,Supercell,97503186,2020-05,3.49,offre speciale
15970,Clash of Clans,Supercell,97503383,2020-05,5.49,special offer
15971,Clash of Clans,Supercell,97339777,2020-05,3.49,offre speciale
15972,Clash of Clans,Supercell,99393521,2020-05,3.49,offre speciale
15973,Clash of Clans,Supercell,118611015,2020-05,10.99,special offer
15974,Clash of Clans,Supercell,119319052,2020-05,5.49,special offer
15975,Clash of Clans,Supercell,97339112,2020-05,2.29,offre speciale
15976,Clash of Clans,Supercell,97339141,2020-05,5.49,special offer
15977,Disney+,Disney,97518674,2020-05,6.99,abonnement mensuel disney+ (renouvellement automatique)
15978,Homescapes,Playrix,97746300,2020-05,1.09,poignee de pieces
15979,Homescapes,Playrix,97735430,2020-05,1.09,poignee de pieces
15980,Homescapes,Playrix,98639946,2020-05,1.09,poignee de pieces
15981,Homescapes,Playrix,100182846,2020-05,1.09,poignee de pieces
15982,Homescapes,Playrix,97956166,2020-05,2.29,pack novice
15983,Homescapes,Playrix,99946360,2020-05,1.09,poignee de pieces
15984,myCANAL,GROUPE CANAL+,100121697,2020-05,7.99,cinema ou serie canal vod
15985,myCANAL,GROUPE CANAL+,98154096,2020-05,2.99,cinema ou serie canal vod
15986,Tinder,Tinder Inc.,98342603,2020-07,6.99,1 boost
15987,Tinder,Tinder Inc.,98342604,2020-07,6.99,1 boost
15988,Tinder,Tinder Inc.,99655176,2020-07,32.99,tinder gold
15989,Tinder,Tinder Inc.,100465928,2020-07,16.49,tinder gold
15990,Tinder,Tinder Inc.,98017372,2020-07,8.99,5 super likes
15991,Tinder,Tinder Inc.,112103832,2020-07,16.49,tinder gold (renouvellement automatique)
15992,Tinder,Tinder Inc.,100474939,2020-07,16.49,tinder gold (renouvellement automatique)
15993,Tinder,Tinder Inc.,100321000,2020-07,32.99,tinder gold (renouvellement automatique)
15994,Tinder,Tinder Inc.,100266758,2020-07,7.99,tinder gold (renouvellement automatique)
15995,Tinder,Tinder Inc.,100399809,2020-07,16.49,tinder gold (renouvellement automatique)
15996,Tinder,Tinder Inc.,99034535,2020-07,32.99,tinder gold (renouvellement automatique)
15997,Tinder,Tinder Inc.,98543911,2020-07,16.49,tinder gold (renouvellement automatique)
15998,Tinder,Tinder Inc.,97455852,2020-07,4.99,tinder plus (renouvellement automatique)
15999,Tinder,Tinder Inc.,107878694,2020-07,9.99,tinder plus (renouvellement automatique)
16000,Tinder,Tinder Inc.,99063761,2020-07,4.99,tinder plus (renouvellement automatique)
16001,Tinder,Tinder Inc.,104273253,2020-07,4.99,tinder plus (renouvellement automatique)
16002,Tinder,Tinder Inc.,116527439,2020-07,10.99,tinder plus (renouvellement automatique)
16003,Disney+,Disney,99704359,2020-07,6.99,abonnement mensuel disney+ (renouvellement automatique)
16004,Disney+,Disney,98821832,2020-07,6.99,abonnement mensuel disney+ (renouvellement automatique)
16005,Disney+,Disney,108230742,2020-07,6.99,abonnement mensuel disney+ (renouvellement automatique)
16006,Disney+,Disney,100402859,2020-07,6.99,abonnement mensuel disney+ (renouvellement automatique)
16007,Disney+,Disney,100860841,2020-07,6.99,abonnement mensuel disney+ (renouvellement automatique)
16008,Disney+,Disney,98927005,2020-07,6.99,abonnement mensuel disney+ (renouvellement automatique)
16009,Disney+,Disney,97665386,2020-07,6.99,abonnement mensuel disney+ (renouvellement automatique)
16010,Disney+,Disney,99883184,2020-07,6.99,abonnement mensuel disney+ (renouvellement automatique)
16011,Disney+,Disney,100198909,2020-07,6.99,abonnement mensuel disney+ (renouvellement automatique)
16012,Netflix,"Netflix, Inc.",98992173,2020-07,15.99,netflix premium (renouvellement automatique)
16013,Netflix,"Netflix, Inc.",100286221,2020-07,15.99,netflix premium (renouvellement automatique)
16014,Netflix,"Netflix, Inc.",97643666,2020-07,15.99,netflix premium (renouvellement automatique)
16015,Netflix,"Netflix, Inc.",99479758,2020-07,11.99,netflix standard (renouvellement automatique)
16016,Netflix,"Netflix, Inc.",98009335,2020-07,11.99,netflix standard (renouvellement automatique)
16017,Netflix,"Netflix, Inc.",98427672,2020-07,11.99,netflix standard (renouvellement automatique)
16018,Netflix,"Netflix, Inc.",99270194,2020-07,11.99,netflix standard (renouvellement automatique)
16019,Netflix,"Netflix, Inc.",99389222,2020-07,7.99,netflix essentiel (renouvellement automatique)
16020,Netflix,"Netflix, Inc.",99942677,2020-07,7.99,netflix essentiel (renouvellement automatique)
16021,Netflix,"Netflix, Inc.",104065800,2020-07,11.99,2 ecrans a la fois (renouvellement automatique)
16022,Netflix,"Netflix, Inc.",97881191,2020-07,7.99,netflix 1 ecran - streaming illimite (renouvellement automatique)
16023,Netflix,"Netflix, Inc.",99001665,2020-07,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
16024,Netflix,"Netflix, Inc.",98539164,2020-07,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
16025,Netflix,"Netflix, Inc.",112161307,2020-07,11.99,netflix 2 ecrans - streaming illimite (renouvellement automatique)
16026,Netflix,"Netflix, Inc.",97601204,2020-07,15.99,netflix 4 ecrans - streaming illimite (renouvellement automatique)
16027,Netflix,"Netflix, Inc.",100050692,2020-07,15.99,netflix 4 ecrans - streaming illimite (renouvellement automatique)
16028,Netflix,"Netflix, Inc.",98200618,2020-07,15.99,netflix 4 ecrans - streaming illimite (renouvellement automatique)
16029,Netflix,"Netflix, Inc.",99942389,2020-07,7.99,netflix 1 screen - unlimited streaming (renouvellement automatique)
16030,Netflix,"Netflix, Inc.",99486835,2020-07,15.99,netflix 4 screens - unlimited streaming (renouvellement automatique)
16031,myCANAL,GROUPE CANAL+,120950795,2020-07,3.99,cinema ou serie canal vod
16032,myCANAL,GROUPE CANAL+,120950779,2020-07,2.99,cinema ou serie canal vod
16033,myCANAL,GROUPE CANAL+,99914890,2020-07,5.99,cinema ou serie canal vod
16034,myCANAL,GROUPE CANAL+,108722605,2020-07,19.99,canal+ (1 stream) (renouvellement automatique)
16035,myCANAL,GROUPE CANAL+,99831084,2020-07,6.99,canal+series (1 stream) (renouvellement automatique)
16036,myCANAL,GROUPE CANAL+,97623555,2020-07,20.99,canal+ et c+series (1 stream) (renouvellement automatique)
16037,Clash of Clans,Supercell,98355282,2020-07,5.49,gold pass
16038,Clash of Clans,Supercell,99711010,2020-07,5.49,gold pass
16039,Clash of Clans,Supercell,99228188,2020-07,5.49,gold pass
16040,Clash of Clans,Supercell,97314567,2020-07,5.49,gold pass
16041,Clash of Clans,Supercell,100479431,2020-07,5.49,gold pass
16042,Clash of Clans,Supercell,98223647,2020-07,5.49,gold pass
16043,Clash of Clans,Supercell,100009125,2020-07,5.49,gold pass
16044,Clash of Clans,Supercell,100078289,2020-07,5.49,gold pass
16045,Clash of Clans,Supercell,103813301,2020-07,5.49,gold pass
16046,Clash of Clans,Supercell,99480512,2020-07,5.49,gold pass
16047,Clash of Clans,Supercell,108793433,2020-07,5.49,gold pass
16048,Clash of Clans,Supercell,97646849,2020-07,5.49,gold pass
16049,Clash of Clans,Supercell,100362557,2020-07,5.49,gold pass
16050,Clash of Clans,Supercell,108722624,2020-07,5.49,gold pass
16051,Clash of Clans,Supercell,99228435,2020-07,5.49,gold pass
16052,Clash of Clans,Supercell,98884241,2020-07,5.49,gold pass
16053,Clash of Clans,Supercell,99995951,2020-07,5.49,gold pass
16054,Clash of Clans,Supercell,100288050,2020-07,5.49,gold pass
16055,Clash of Clans,Supercell,123219939,2020-07,5.49,gold pass
16056,Clash of Clans,Supercell,98948426,2020-07,5.49,gold pass
16057,Clash of Clans,Supercell,97464938,2020-07,5.49,gold pass
16058,Clash of Clans,Supercell,100608861,2020-07,5.49,gold pass
16059,Clash of Clans,Supercell,100234903,2020-07,5.49,gold pass
16060,Clash of Clans,Supercell,99298813,2020-07,5.49,gold pass
16061,Clash of Clans,Supercell,99465007,2020-07,5.49,gold pass
16062,Clash of Clans,Supercell,99065318,2020-07,5.49,gold pass
16063,Clash of Clans,Supercell,102198890,2020-07,5.49,gold pass
16064,Clash of Clans,Supercell,100050662,2020-07,5.49,gold pass
16065,Clash of Clans,Supercell,107834088,2020-07,5.49,gold pass
16066,Clash of Clans,Supercell,120965687,2020-07,5.49,gold pass
16067,Clash of Clans,Supercell,97740621,2020-07,5.49,gold pass
16068,Clash of Clans,Supercell,101006744,2020-07,5.49,gold pass
16069,Clash of Clans,Supercell,97534093,2020-07,5.49,gold pass
16070,Clash of Clans,Supercell,99080812,2020-07,5.49,gold pass
16071,Clash of Clans,Supercell,105658365,2020-07,5.49,gold pass
16072,Clash of Clans,Supercell,97583470,2020-07,5.49,gold pass
16073,Clash of Clans,Supercell,125321204,2020-07,5.49,gold pass
16074,Clash of Clans,Supercell,110749158,2020-07,5.49,gold pass
16075,Clash of Clans,Supercell,116360057,2020-07,5.49,gold pass
16076,Clash of Clans,Supercell,97537846,2020-07,5.49,gold pass
16077,Clash of Clans,Supercell,100054216,2020-07,5.49,gold pass
16078,Clash of Clans,Supercell,107834116,2020-07,5.49,gold pass
16079,Clash of Clans,Supercell,124309461,2020-07,5.49,gold pass
16080,Clash of Clans,Supercell,97394544,2020-07,5.49,gold pass
16081,Clash of Clans,Supercell,97407094,2020-07,10.99,pack ouvrier
16082,Clash of Clans,Supercell,98355320,2020-07,10.99,sac de gemmes
16083,Clash of Clans,Supercell,100337079,2020-07,10.99,sac de gemmes
16084,Clash of Clans,Supercell,97740624,2020-07,5.49,special offer
16085,Clash of Clans,Supercell,100287864,2020-07,10.99,special offer
16086,Clash of Clans,Supercell,100287861,2020-07,5.49,special offer
16087,Clash of Clans,Supercell,98849938,2020-07,10.99,special offer
16088,Clash of Clans,Supercell,98355298,2020-07,10.99,special offer
16089,Clash of Clans,Supercell,107916893,2020-07,10.99,special offer
16090,Clash of Clans,Supercell,98900989,2020-07,5.49,special offer
16091,Clash of Clans,Supercell,100175028,2020-07,5.49,special offer
16092,Clash of Clans,Supercell,97776148,2020-07,5.49,special offer
16093,Clash of Clans,Supercell,98900960,2020-07,10.99,special offer
16094,Clash of Clans,Supercell,123219930,2020-07,5.49,special offer
16095,Clash of Clans,Supercell,100362571,2020-07,5.49,special offer
16096,Clash of Clans,Supercell,98355334,2020-07,10.99,special offer
16097,Clash of Clans,Supercell,100362562,2020-07,10.99,special offer
16098,Clash of Clans,Supercell,101006743,2020-07,3.49,offre speciale
16099,Clash of Clans,Supercell,98521524,2020-07,3.49,offre speciale
16100,Clash of Clans,Supercell,98900954,2020-07,2.29,offre speciale
16101,Clash of Clans,Supercell,100265410,2020-07,2.29,offre speciale
16102,Clash of Clans,Supercell,97740617,2020-07,2.29,offre speciale
16103,Clash of Clans,Supercell,104247327,2020-07,1.09,poignee de gemmes
16104,Clash of Clans,Supercell,111674090,2020-07,1.09,poignee de gemmes
16105,Clash of Clans,Supercell,100298034,2020-07,1.09,poignee de gemmes
16106,Clash of Clans,Supercell,97704084,2020-07,5.49,pile of gems & gifts
16107,Clash of Clans,Supercell,102592653,2020-07,5.49,pile of gems & gifts
16108,Clash of Clans,Supercell,98730805,2020-07,21.99,sac de gemmes et cadeaux
16109,Clash of Clans,Supercell,99117210,2020-07,21.99,sac de gemmes et cadeaux
16110,Clash of Clans,Supercell,100399437,2020-07,1.09,une offre de roi unique !
16111,Clash of Clans,Supercell,97703980,2020-07,10.99,bourse de gemmes et cadeaux
16112,Clash of Clans,Supercell,97649318,2020-07,10.99,bourse de gemmes et cadeaux
16113,Clash of Clans,Supercell,127253921,2020-07,10.99,bourse de gemmes et cadeaux
16114,Clash of Clans,Supercell,127253975,2020-07,10.99,pack de demarrage hotel de ville
16115,Tinder,Tinder Inc.,110784189,2020-08,6.99,1 boost
16116,Tinder,Tinder Inc.,105213325,2020-08,6.99,1 boost
16117,Tinder,Tinder Inc.,104989621,2020-08,6.99,1 boost
16118,Tinder,Tinder Inc.,105237899,2020-08,6.99,1 boost
16119,Tinder,Tinder Inc.,104950781,2020-08,6.99,1 boost
16120,Tinder,Tinder Inc.,105014478,2020-08,6.99,1 boost
16121,Tinder,Tinder Inc.,105232476,2020-08,27.99,5 boosts
16122,Tinder,Tinder Inc.,105232470,2020-08,27.99,5 boosts
16123,Tinder,Tinder Inc.,112904715,2020-08,16.49,tinder gold
16124,Tinder,Tinder Inc.,105111134,2020-08,16.49,tinder gold
16125,Tinder,Tinder Inc.,105005112,2020-08,16.49,tinder gold
16126,Tinder,Tinder Inc.,108675053,2020-08,123.99,tinder gold
16127,Tinder,Tinder Inc.,105244065,2020-08,11.99,tinder plus
16128,Tinder,Tinder Inc.,108675052,2020-08,21.67,tinder plus
16129,Tinder,Tinder Inc.,104993586,2020-08,9.99,tinder plus
16130,Tinder,Tinder Inc.,105182607,2020-08,8.99,5 super likes
16131,Tinder,Tinder Inc.,108675055,2020-08,32.99,25 super likes
16132,Tinder,Tinder Inc.,104930748,2020-08,3.49,1 accuse de reception
16133,Tinder,Tinder Inc.,105162534,2020-08,3.49,1 accuse de reception
16134,Tinder,Tinder Inc.,108675054,2020-08,10.99,5 accuses de reception
16135,Tinder,Tinder Inc.,105711954,2020-08,10.99,5 accuses de reception
16136,Tinder,Tinder Inc.,105712134,2020-08,18.49,tinder gold (renouvellement automatique)
16137,Tinder,Tinder Inc.,105548659,2020-08,32.99,tinder gold (renouvellement automatique)
16138,Tinder,Tinder Inc.,105096841,2020-08,32.99,tinder gold (renouvellement automatique)
16139,Tinder,Tinder Inc.,105322732,2020-08,16.49,tinder gold (renouvellement automatique)
16140,Tinder,Tinder Inc.,105182610,2020-08,16.49,tinder gold (renouvellement automatique)
16141,Tinder,Tinder Inc.,105171930,2020-08,16.49,tinder gold (renouvellement automatique)
16142,Tinder,Tinder Inc.,104938850,2020-08,16.49,tinder gold (renouvellement automatique)
16143,Tinder,Tinder Inc.,105258692,2020-08,16.49,tinder gold (renouvellement automatique)
16144,Tinder,Tinder Inc.,104984172,2020-08,16.49,tinder gold (renouvellement automatique)
16145,Tinder,Tinder Inc.,105311149,2020-08,16.49,tinder gold (renouvellement automatique)
16146,Tinder,Tinder Inc.,105261728,2020-08,16.49,tinder gold (renouvellement automatique)
16147,Tinder,Tinder Inc.,105328735,2020-08,16.49,tinder gold (renouvellement automatique)
16148,Tinder,Tinder Inc.,105305552,2020-08,16.49,tinder gold (renouvellement automatique)
16149,Tinder,Tinder Inc.,105044123,2020-08,10.99,tinder plus (renouvellement automatique)
16150,Tinder,Tinder Inc.,105301580,2020-08,4.99,tinder plus (renouvellement automatique)
16151,Tinder,Tinder Inc.,105262132,2020-08,9.99,tinder plus (renouvellement automatique)
16152,Tinder,Tinder Inc.,105305551,2020-08,3.7,tinder plus (renouvellement automatique)
16153,Tinder,Tinder Inc.,104935907,2020-08,9.99,tinder plus (renouvellement automatique)
16154,Tinder,Tinder Inc.,105141921,2020-08,9.99,tinder plus (renouvellement automatique)
16155,Tinder,Tinder Inc.,104958443,2020-08,4.99,tinder plus (renouvellement automatique)
16156,Disney+,Disney,105550265,2020-08,6.99,abonnement mensuel disney+
16157,Disney+,Disney,104974221,2020-08,6.99,abonnement mensuel disney+
16158,Disney+,Disney,105225758,2020-08,6.99,abonnement mensuel disney+
16159,Disney+,Disney,105240919,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16160,Disney+,Disney,105328854,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16161,Disney+,Disney,105178262,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16162,Disney+,Disney,105109558,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16163,Disney+,Disney,107885176,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16164,Disney+,Disney,105324175,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16165,Disney+,Disney,105721672,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16166,Disney+,Disney,113480885,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16167,Disney+,Disney,104980457,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16168,Disney+,Disney,105108250,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16169,Disney+,Disney,104942662,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16170,Disney+,Disney,104953746,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16171,Disney+,Disney,107991424,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16172,Disney+,Disney,107910892,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16173,Disney+,Disney,105184036,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16174,Disney+,Disney,124338828,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16175,Disney+,Disney,105340683,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16176,Disney+,Disney,105290864,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16177,Disney+,Disney,105724242,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16178,Disney+,Disney,105135396,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16179,Disney+,Disney,105258555,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16180,Disney+,Disney,105186302,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16181,Disney+,Disney,105023983,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16182,Disney+,Disney,105140503,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16183,Disney+,Disney,104967008,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16184,Disney+,Disney,121438500,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16185,Disney+,Disney,105307253,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16186,Disney+,Disney,104976875,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16187,Disney+,Disney,105739432,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16188,Disney+,Disney,105315331,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16189,Disney+,Disney,104965903,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16190,Disney+,Disney,125449422,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16191,Disney+,Disney,105737491,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16192,Disney+,Disney,105143412,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16193,Disney+,Disney,105001534,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16194,Disney+,Disney,105136592,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16195,Disney+,Disney,107914241,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16196,Disney+,Disney,105177173,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16197,Disney+,Disney,105080958,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16198,Disney+,Disney,105291980,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16199,Disney+,Disney,107853523,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16200,Disney+,Disney,105324576,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16201,Disney+,Disney,105269416,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16202,Disney+,Disney,105071750,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16203,Disney+,Disney,105122696,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16204,Disney+,Disney,105093725,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16205,Disney+,Disney,105180308,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16206,Disney+,Disney,117198207,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16207,Disney+,Disney,106414035,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16208,Disney+,Disney,104978510,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16209,Disney+,Disney,105277574,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16210,Disney+,Disney,105315135,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16211,Disney+,Disney,105071821,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16212,Disney+,Disney,104958730,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16213,Disney+,Disney,104996963,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16214,Disney+,Disney,122338836,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16215,Disney+,Disney,105081054,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16216,Disney+,Disney,104965831,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16217,Disney+,Disney,107347644,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16218,Disney+,Disney,105033588,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16219,Disney+,Disney,105147510,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16220,Disney+,Disney,105231543,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16221,Disney+,Disney,108186176,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16222,Disney+,Disney,123544828,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16223,Disney+,Disney,104964628,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16224,Disney+,Disney,105061903,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16225,Disney+,Disney,105719976,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16226,Disney+,Disney,104972975,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16227,Disney+,Disney,105085887,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16228,Disney+,Disney,105115224,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16229,Disney+,Disney,105176928,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16230,Disney+,Disney,105086591,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16231,Disney+,Disney,105335716,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16232,Disney+,Disney,105282255,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16233,Disney+,Disney,105030508,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16234,Disney+,Disney,104982485,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16235,Disney+,Disney,119032762,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16236,Disney+,Disney,105712195,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16237,Disney+,Disney,105165711,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16238,Disney+,Disney,105145785,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16239,Disney+,Disney,105294677,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16240,Disney+,Disney,124808950,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16241,Disney+,Disney,105048252,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16242,Disney+,Disney,105106287,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16243,Disney+,Disney,105284060,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16244,Disney+,Disney,105283258,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16245,Disney+,Disney,104965712,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16246,Disney+,Disney,105111857,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16247,Disney+,Disney,105335342,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16248,Disney+,Disney,105308111,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16249,Disney+,Disney,104964322,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16250,Disney+,Disney,105058427,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16251,Disney+,Disney,107825722,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16252,Disney+,Disney,105147097,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16253,Disney+,Disney,105173535,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16254,Disney+,Disney,105728681,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16255,Disney+,Disney,105194674,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16256,Disney+,Disney,105118355,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16257,Disney+,Disney,105000551,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16258,Disney+,Disney,128414051,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16259,Disney+,Disney,105009139,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16260,Disney+,Disney,105051996,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16261,Disney+,Disney,105216716,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16262,Disney+,Disney,105458544,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16263,Disney+,Disney,105261524,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16264,Disney+,Disney,105345827,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16265,Disney+,Disney,105313184,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16266,Disney+,Disney,104991041,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16267,Disney+,Disney,104972199,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16268,Disney+,Disney,105117983,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16269,Disney+,Disney,104943455,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16270,Disney+,Disney,105088764,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16271,Disney+,Disney,105056510,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16272,Disney+,Disney,127914548,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16273,Disney+,Disney,104980587,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16274,Disney+,Disney,104944468,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16275,Disney+,Disney,105102968,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16276,Disney+,Disney,105219802,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16277,Disney+,Disney,104975775,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16278,Disney+,Disney,105085064,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16279,Disney+,Disney,105017055,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16280,Disney+,Disney,105112466,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16281,Disney+,Disney,105111848,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16282,Disney+,Disney,110522401,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16283,Disney+,Disney,104943119,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
16284,Disney+,Disney,105030840,2020-08,6.99,abonnement mensuel disney+ (renouvellement automatique)
